2025-12-17 16:38:33,488 - INFO - 尝试连接服务器: 121.36.81.195:7709
2025-12-17 16:38:33,703 - INFO - 成功连接服务器: 121.36.81.195:7709
2025-12-18 14:54:47,707 - INFO - 成功获取300364的K线数据，耗时: 0.08秒, 记录数: 263
2025-12-18 14:54:47,785 - INFO - 成功获取300748的K线数据，耗时: 0.06秒, 记录数: 263
2025-12-18 14:54:48,057 - INFO - 成功获取300757的K线数据，耗时: 0.07秒, 记录数: 263
2025-12-18 14:54:48,154 - INFO - 成功获取300683的K线数据，耗时: 0.08秒, 记录数: 263
2025-12-18 14:54:48,254 - INFO - 成功获取301396的K线数据，耗时: 0.08秒, 记录数: 263
2025-12-18 14:54:48,360 - INFO - 成功获取301128的K线数据，耗时: 0.09秒, 记录数: 263
2025-12-18 14:54:48,522 - INFO - 成功获取300971的K线数据，耗时: 0.06秒, 记录数: 264
2025-12-18 14:54:48,605 - INFO - 成功获取301172的K线数据，耗时: 0.07秒, 记录数: 264
2025-12-18 14:54:48,694 - INFO - 成功获取300645的K线数据，耗时: 0.07秒, 记录数: 264
2025-12-18 14:54:48,773 - INFO - 成功获取300955的K线数据，耗时: 0.06秒, 记录数: 264
2025-12-18 14:54:48,855 - INFO - 成功获取300994的K线数据，耗时: 0.07秒, 记录数: 264
2025-12-18 14:54:48,935 - INFO - 成功获取301389的K线数据，耗时: 0.06秒, 记录数: 264
2025-12-18 14:54:49,013 - INFO - 成功获取301183的K线数据，耗时: 0.07秒, 记录数: 264
2025-12-18 14:54:49,103 - INFO - 成功获取301488的K线数据，耗时: 0.07秒, 记录数: 264
2025-12-18 14:54:49,186 - INFO - 成功获取300389的K线数据，耗时: 0.07秒, 记录数: 264
2025-12-18 14:54:49,274 - INFO - 成功获取300797的K线数据，耗时: 0.07秒, 记录数: 264
2025-12-18 14:54:49,353 - INFO - 成功获取301526的K线数据，耗时: 0.06秒, 记录数: 264
2025-12-18 14:54:49,443 - INFO - 成功获取300394的K线数据，耗时: 0.07秒, 记录数: 264
2025-12-18 14:54:49,523 - INFO - 成功获取301123的K线数据，耗时: 0.07秒, 记录数: 264
2025-12-18 14:54:49,606 - INFO - 成功获取300491的K线数据，耗时: 0.07秒, 记录数: 264
2025-12-18 14:54:49,694 - INFO - 成功获取301257的K线数据，耗时: 0.07秒, 记录数: 263
2025-12-18 14:54:49,794 - INFO - 成功获取300955的K线数据，耗时: 0.08秒, 记录数: 263
2025-12-18 14:54:49,879 - INFO - 成功获取301177的K线数据，耗时: 0.07秒, 记录数: 263
2025-12-18 14:54:49,965 - INFO - 成功获取301378的K线数据，耗时: 0.07秒, 记录数: 263
2025-12-18 14:54:50,049 - INFO - 成功获取300450的K线数据，耗时: 0.07秒, 记录数: 263
2025-12-18 14:54:50,143 - INFO - 成功获取301326的K线数据，耗时: 0.07秒, 记录数: 263
2025-12-18 14:54:50,236 - INFO - 成功获取300950的K线数据，耗时: 0.07秒, 记录数: 253
2025-12-18 14:54:50,342 - INFO - 成功获取300324的K线数据，耗时: 0.09秒, 记录数: 263
2025-12-18 14:54:50,454 - INFO - 成功获取301193的K线数据，耗时: 0.08秒, 记录数: 263
2025-12-18 14:54:50,544 - INFO - 成功获取301031的K线数据，耗时: 0.07秒, 记录数: 263
2025-12-18 14:54:50,641 - INFO - 成功获取300465的K线数据，耗时: 0.08秒, 记录数: 263
2025-12-18 14:54:50,765 - INFO - 成功获取300237的K线数据，耗时: 0.11秒, 记录数: 262
2025-12-18 14:54:50,845 - INFO - 成功获取300486的K线数据，耗时: 0.07秒, 记录数: 258
2025-12-18 14:54:50,929 - INFO - 成功获取300092的K线数据，耗时: 0.07秒, 记录数: 263
2025-12-18 14:54:51,014 - INFO - 成功获取300277的K线数据，耗时: 0.07秒, 记录数: 252
2025-12-18 14:54:51,128 - INFO - 成功获取300801的K线数据，耗时: 0.10秒, 记录数: 262
2025-12-18 14:54:51,217 - INFO - 成功获取300827的K线数据，耗时: 0.08秒, 记录数: 262
2025-12-18 14:54:51,328 - INFO - 成功获取300410的K线数据，耗时: 0.09秒, 记录数: 261
2025-12-18 14:54:51,416 - INFO - 成功获取300478的K线数据，耗时: 0.07秒, 记录数: 259
2025-12-18 14:54:51,517 - INFO - 成功获取300997的K线数据，耗时: 0.08秒, 记录数: 261
2025-12-18 14:54:51,619 - INFO - 成功获取300619的K线数据，耗时: 0.07秒, 记录数: 260
2025-12-18 14:54:51,720 - INFO - 成功获取300450的K线数据，耗时: 0.08秒, 记录数: 260
2025-12-18 14:54:51,806 - INFO - 成功获取300772的K线数据，耗时: 0.07秒, 记录数: 260
2025-12-18 14:54:51,889 - INFO - 成功获取300331的K线数据，耗时: 0.07秒, 记录数: 260
2025-12-18 14:54:51,971 - INFO - 成功获取300539的K线数据，耗时: 0.06秒, 记录数: 260
2025-12-18 14:54:52,059 - INFO - 成功获取300390的K线数据，耗时: 0.07秒, 记录数: 260
2025-12-18 14:54:52,147 - INFO - 成功获取301225的K线数据，耗时: 0.07秒, 记录数: 260
2025-12-18 14:54:52,232 - INFO - 成功获取301608的K线数据，耗时: 0.07秒, 记录数: 260
2025-12-18 14:54:52,333 - INFO - 成功获取300476的K线数据，耗时: 0.08秒, 记录数: 260
2025-12-18 14:54:52,421 - INFO - 成功获取300763的K线数据，耗时: 0.07秒, 记录数: 260
2025-12-18 14:54:52,503 - INFO - 成功获取301538的K线数据，耗时: 0.07秒, 记录数: 258
2025-12-18 14:54:52,588 - INFO - 成功获取301000的K线数据，耗时: 0.07秒, 记录数: 258
2025-12-18 14:54:52,670 - INFO - 成功获取301076的K线数据，耗时: 0.07秒, 记录数: 258
2025-12-18 14:54:52,812 - INFO - 成功获取300528的K线数据，耗时: 0.13秒, 记录数: 258
2025-12-18 14:54:52,897 - INFO - 成功获取301489的K线数据，耗时: 0.07秒, 记录数: 258
2025-12-18 14:54:52,977 - INFO - 成功获取301139的K线数据，耗时: 0.06秒, 记录数: 258
2025-12-18 14:54:53,069 - INFO - 成功获取300852的K线数据，耗时: 0.08秒, 记录数: 258
2025-12-18 14:54:53,165 - INFO - 成功获取301123的K线数据，耗时: 0.08秒, 记录数: 258
2025-12-18 14:54:53,239 - INFO - 成功获取301600的K线数据，耗时: 0.06秒, 记录数: 258
2025-12-18 14:54:53,319 - INFO - 成功获取301377的K线数据，耗时: 0.06秒, 记录数: 258
2025-12-18 14:54:53,428 - INFO - 成功获取300252的K线数据，耗时: 0.10秒, 记录数: 258
2025-12-18 14:54:53,518 - INFO - 成功获取300004的K线数据，耗时: 0.08秒, 记录数: 258
2025-12-18 14:54:53,614 - INFO - 成功获取300475的K线数据，耗时: 0.08秒, 记录数: 258
2025-12-18 14:54:53,717 - INFO - 成功获取300697的K线数据，耗时: 0.09秒, 记录数: 257
2025-12-18 14:54:53,827 - INFO - 成功获取300457的K线数据，耗时: 0.08秒, 记录数: 257
2025-12-18 14:54:53,904 - INFO - 成功获取300661的K线数据，耗时: 0.06秒, 记录数: 257
2025-12-18 14:54:54,000 - INFO - 成功获取301150的K线数据，耗时: 0.08秒, 记录数: 257
2025-12-18 14:54:54,091 - INFO - 成功获取301125的K线数据，耗时: 0.07秒, 记录数: 257
2025-12-18 14:54:54,177 - INFO - 成功获取300043的K线数据，耗时: 0.07秒, 记录数: 257
2025-12-18 14:54:54,254 - INFO - 成功获取300209的K线数据，耗时: 0.06秒, 记录数: 255
2025-12-18 14:54:54,342 - INFO - 成功获取300959的K线数据，耗时: 0.07秒, 记录数: 252
2025-12-18 14:54:54,435 - INFO - 成功获取300049的K线数据，耗时: 0.08秒, 记录数: 257
2025-12-18 14:54:54,530 - INFO - 成功获取300004的K线数据，耗时: 0.08秒, 记录数: 257
2025-12-18 14:54:54,609 - INFO - 成功获取300013的K线数据，耗时: 0.06秒, 记录数: 257
2025-12-18 14:54:54,714 - INFO - 成功获取301307的K线数据，耗时: 0.09秒, 记录数: 258
2025-12-18 14:54:54,819 - INFO - 成功获取300007的K线数据，耗时: 0.09秒, 记录数: 258
2025-12-18 14:54:54,911 - INFO - 成功获取300969的K线数据，耗时: 0.08秒, 记录数: 258
2025-12-18 14:54:55,053 - INFO - 成功获取301008的K线数据，耗时: 0.12秒, 记录数: 258
2025-12-18 14:54:55,155 - INFO - 成功获取301413的K线数据，耗时: 0.08秒, 记录数: 258
2025-12-18 14:54:55,247 - INFO - 成功获取301421的K线数据，耗时: 0.08秒, 记录数: 259
2025-12-18 14:54:55,334 - INFO - 成功获取301013的K线数据，耗时: 0.07秒, 记录数: 259
2025-12-18 14:54:55,432 - INFO - 成功获取301222的K线数据，耗时: 0.08秒, 记录数: 259
2025-12-18 14:54:55,520 - INFO - 成功获取300126的K线数据，耗时: 0.07秒, 记录数: 260
2025-12-18 14:54:55,603 - INFO - 成功获取300507的K线数据，耗时: 0.07秒, 记录数: 255
2025-12-18 14:54:55,682 - INFO - 成功获取301042的K线数据，耗时: 0.06秒, 记录数: 260
2025-12-18 14:54:55,774 - INFO - 成功获取301446的K线数据，耗时: 0.07秒, 记录数: 260
2025-12-18 14:54:55,851 - INFO - 成功获取300993的K线数据，耗时: 0.06秒, 记录数: 259
2025-12-18 14:54:55,936 - INFO - 成功获取301043的K线数据，耗时: 0.07秒, 记录数: 259
2025-12-18 14:54:56,016 - INFO - 成功获取301379的K线数据，耗时: 0.06秒, 记录数: 259
2025-12-18 14:54:56,098 - INFO - 成功获取300111的K线数据，耗时: 0.07秒, 记录数: 249
2025-12-18 14:54:56,188 - INFO - 成功获取300250的K线数据，耗时: 0.07秒, 记录数: 259
2025-12-18 14:54:56,303 - INFO - 成功获取301086的K线数据，耗时: 0.10秒, 记录数: 259
2025-12-18 14:54:56,418 - INFO - 成功获取300539的K线数据，耗时: 0.10秒, 记录数: 259
2025-12-18 14:54:56,543 - INFO - 成功获取301319的K线数据，耗时: 0.11秒, 记录数: 259
2025-12-18 14:54:56,688 - INFO - 成功获取300836的K线数据，耗时: 0.13秒, 记录数: 259
2025-12-18 14:54:56,776 - INFO - 成功获取300115的K线数据，耗时: 0.07秒, 记录数: 259
2025-12-18 14:54:56,855 - INFO - 成功获取300604的K线数据，耗时: 0.07秒, 记录数: 260
2025-12-18 14:54:56,948 - INFO - 成功获取301629的K线数据，耗时: 0.08秒, 记录数: 142
2025-12-18 14:54:57,028 - INFO - 成功获取301421的K线数据，耗时: 0.07秒, 记录数: 260
2025-12-18 14:54:57,132 - INFO - 成功获取300270的K线数据，耗时: 0.08秒, 记录数: 260
2025-12-18 14:54:57,210 - INFO - 成功获取300666的K线数据，耗时: 0.06秒, 记录数: 260
2025-12-18 14:54:57,309 - INFO - 成功获取301209的K线数据，耗时: 0.08秒, 记录数: 260
2025-12-18 14:54:57,388 - INFO - 成功获取300854的K线数据，耗时: 0.06秒, 记录数: 260
2025-12-18 14:54:57,491 - INFO - 成功获取301148的K线数据，耗时: 0.07秒, 记录数: 260
2025-12-18 14:54:57,575 - INFO - 成功获取300818的K线数据，耗时: 0.07秒, 记录数: 260
2025-12-18 14:54:57,685 - INFO - 成功获取301137的K线数据，耗时: 0.09秒, 记录数: 260
2025-12-18 14:54:57,763 - INFO - 成功获取300080的K线数据，耗时: 0.06秒, 记录数: 259
2025-12-18 14:54:57,848 - INFO - 成功获取300904的K线数据，耗时: 0.07秒, 记录数: 259
2025-12-18 14:54:57,967 - INFO - 成功获取300948的K线数据，耗时: 0.10秒, 记录数: 254
2025-12-18 14:54:58,061 - INFO - 成功获取301518的K线数据，耗时: 0.08秒, 记录数: 259
2025-12-18 14:54:58,193 - INFO - 成功获取300250的K线数据，耗时: 0.10秒, 记录数: 259
2025-12-18 14:54:58,277 - INFO - 成功获取300368的K线数据，耗时: 0.06秒, 记录数: 258
2025-12-18 14:54:58,378 - INFO - 成功获取300593的K线数据，耗时: 0.08秒, 记录数: 260
2025-12-18 14:54:58,576 - INFO - 成功获取300432的K线数据，耗时: 0.07秒, 记录数: 260
2025-12-18 14:54:58,653 - INFO - 成功获取300786的K线数据，耗时: 0.06秒, 记录数: 260
2025-12-18 14:54:58,734 - INFO - 成功获取301308的K线数据，耗时: 0.06秒, 记录数: 260
2025-12-18 14:54:58,815 - INFO - 成功获取300464的K线数据，耗时: 0.06秒, 记录数: 260
2025-12-18 14:54:59,253 - INFO - 成功获取300893的K线数据，耗时: 0.06秒, 记录数: 260
2025-12-18 14:54:59,405 - INFO - 成功获取301617的K线数据，耗时: 0.14秒, 记录数: 220
2025-12-18 14:54:59,506 - INFO - 成功获取301137的K线数据，耗时: 0.09秒, 记录数: 265
2025-12-18 14:54:59,632 - INFO - 成功获取300955的K线数据，耗时: 0.11秒, 记录数: 265
2025-12-18 14:54:59,728 - INFO - 成功获取300963的K线数据，耗时: 0.08秒, 记录数: 265
2025-12-18 14:54:59,825 - INFO - 成功获取301292的K线数据，耗时: 0.08秒, 记录数: 265
2025-12-18 14:54:59,927 - INFO - 成功获取300512的K线数据，耗时: 0.09秒, 记录数: 265
2025-12-18 14:55:00,002 - INFO - 成功获取300820的K线数据，耗时: 0.06秒, 记录数: 265
2025-12-18 14:55:00,091 - INFO - 成功获取300692的K线数据，耗时: 0.08秒, 记录数: 261
2025-12-18 14:55:00,177 - INFO - 成功获取300877的K线数据，耗时: 0.07秒, 记录数: 264
2025-12-18 14:55:00,287 - INFO - 成功获取301120的K线数据，耗时: 0.09秒, 记录数: 264
2025-12-18 14:55:00,992 - INFO - 成功获取300260的K线数据，耗时: 0.07秒, 记录数: 264
2025-12-18 14:55:01,099 - INFO - 成功获取301323的K线数据，耗时: 0.07秒, 记录数: 254
2025-12-18 14:55:01,193 - INFO - 成功获取300935的K线数据，耗时: 0.07秒, 记录数: 264
2025-12-18 14:55:01,279 - INFO - 成功获取301013的K线数据，耗时: 0.07秒, 记录数: 264
2025-12-18 14:55:01,362 - INFO - 成功获取300779的K线数据，耗时: 0.07秒, 记录数: 264
2025-12-18 14:55:01,450 - INFO - 成功获取300127的K线数据，耗时: 0.07秒, 记录数: 254
2025-12-18 14:55:01,537 - INFO - 成功获取301246的K线数据，耗时: 0.07秒, 记录数: 264
2025-12-18 14:55:01,933 - INFO - 成功获取300950的K线数据，耗时: 0.38秒, 记录数: 255
2025-12-18 14:55:02,114 - INFO - 成功获取301365的K线数据，耗时: 0.06秒, 记录数: 265
2025-12-18 14:55:02,337 - INFO - 成功获取300111的K线数据，耗时: 0.06秒, 记录数: 255
2025-12-18 14:55:02,442 - INFO - 成功获取300141的K线数据，耗时: 0.07秒, 记录数: 265
2025-12-18 14:55:02,532 - INFO - 成功获取300611的K线数据，耗时: 0.08秒, 记录数: 265
2025-12-18 14:55:02,782 - INFO - 成功获取301563的K线数据，耗时: 0.08秒, 记录数: 28
2025-12-18 14:55:03,031 - INFO - 成功获取300588的K线数据，耗时: 0.06秒, 记录数: 260
2025-12-18 14:55:03,197 - INFO - 成功获取300300的K线数据，耗时: 0.06秒, 记录数: 263
2025-12-18 14:55:03,313 - INFO - 成功获取300389的K线数据，耗时: 0.09秒, 记录数: 264
2025-12-18 14:55:03,401 - INFO - 成功获取300120的K线数据，耗时: 0.07秒, 记录数: 264
2025-12-18 14:55:03,617 - INFO - 成功获取300626的K线数据，耗时: 0.10秒, 记录数: 264
2025-12-18 14:55:03,696 - INFO - 成功获取300270的K线数据，耗时: 0.06秒, 记录数: 264
2025-12-18 14:55:03,823 - INFO - 成功获取301292的K线数据，耗时: 0.11秒, 记录数: 264
2025-12-18 14:55:03,901 - INFO - 成功获取301232的K线数据，耗时: 0.06秒, 记录数: 264
2025-12-18 14:55:03,978 - INFO - 成功获取301468的K线数据，耗时: 0.06秒, 记录数: 264
2025-12-18 14:55:04,067 - INFO - 成功获取300179的K线数据，耗时: 0.06秒, 记录数: 264
2025-12-18 14:55:04,153 - INFO - 成功获取301158的K线数据，耗时: 0.06秒, 记录数: 264
2025-12-18 14:55:04,281 - INFO - 成功获取300948的K线数据，耗时: 0.06秒, 记录数: 260
2025-12-18 14:55:04,371 - INFO - 成功获取300557的K线数据，耗时: 0.06秒, 记录数: 265
2025-12-18 14:55:04,497 - INFO - 成功获取301231的K线数据，耗时: 0.07秒, 记录数: 265
2025-12-18 14:55:04,596 - INFO - 成功获取301563的K线数据，耗时: 0.06秒, 记录数: 31
2025-12-18 14:55:04,705 - INFO - 成功获取300675的K线数据，耗时: 0.07秒, 记录数: 265
2025-12-18 14:55:04,795 - INFO - 成功获取301289的K线数据，耗时: 0.06秒, 记录数: 265
2025-12-18 14:55:04,873 - INFO - 成功获取301231的K线数据，耗时: 0.07秒, 记录数: 265
2025-12-18 14:55:04,952 - INFO - 成功获取301262的K线数据，耗时: 0.07秒, 记录数: 265
2025-12-18 14:55:05,030 - INFO - 成功获取301010的K线数据，耗时: 0.07秒, 记录数: 265
2025-12-18 14:55:05,107 - INFO - 成功获取300528的K线数据，耗时: 0.06秒, 记录数: 265
2025-12-18 14:55:05,172 - INFO - 成功获取301584的K线数据，耗时: 0.05秒, 记录数: 36
2025-12-18 14:55:05,252 - INFO - 成功获取300520的K线数据，耗时: 0.07秒, 记录数: 265
2025-12-18 14:55:05,331 - INFO - 成功获取300455的K线数据，耗时: 0.06秒, 记录数: 264
2025-12-18 14:55:05,407 - INFO - 成功获取300903的K线数据，耗时: 0.06秒, 记录数: 264
2025-12-18 14:55:05,484 - INFO - 成功获取300128的K线数据，耗时: 0.06秒, 记录数: 264
2025-12-18 14:55:05,607 - INFO - 成功获取300475的K线数据，耗时: 0.11秒, 记录数: 264
2025-12-18 14:55:05,690 - INFO - 成功获取301097的K线数据，耗时: 0.07秒, 记录数: 264
2025-12-18 14:55:05,777 - INFO - 成功获取300300的K线数据，耗时: 0.07秒, 记录数: 260
2025-12-18 14:55:05,866 - INFO - 成功获取300111的K线数据，耗时: 0.07秒, 记录数: 254
2025-12-18 14:55:05,984 - INFO - 成功获取300358的K线数据，耗时: 0.10秒, 记录数: 265
2025-12-18 14:55:06,071 - INFO - 成功获取300589的K线数据，耗时: 0.07秒, 记录数: 265
2025-12-18 14:55:06,171 - INFO - 成功获取300163的K线数据，耗时: 0.08秒, 记录数: 264
2025-12-18 14:55:06,251 - INFO - 成功获取300128的K线数据，耗时: 0.06秒, 记录数: 265
2025-12-18 14:55:07,241 - INFO - 成功获取300964的K线数据，耗时: 0.07秒, 记录数: 265
2025-12-18 14:55:07,323 - INFO - 成功获取301315的K线数据，耗时: 0.06秒, 记录数: 265
2025-12-18 14:55:07,423 - INFO - 成功获取301333的K线数据，耗时: 0.07秒, 记录数: 265
2025-12-18 14:55:07,516 - INFO - 成功获取300438的K线数据，耗时: 0.08秒, 记录数: 265
2025-12-18 14:55:07,613 - INFO - 成功获取300745的K线数据，耗时: 0.07秒, 记录数: 265
2025-12-18 14:55:07,707 - INFO - 成功获取301231的K线数据，耗时: 0.06秒, 记录数: 264
2025-12-18 14:55:07,808 - INFO - 成功获取300071的K线数据，耗时: 0.08秒, 记录数: 264
2025-12-18 14:55:07,886 - INFO - 成功获取301122的K线数据，耗时: 0.06秒, 记录数: 264
2025-12-18 14:55:07,965 - INFO - 成功获取300204的K线数据，耗时: 0.06秒, 记录数: 264
2025-12-18 14:55:08,057 - INFO - 成功获取300300的K线数据，耗时: 0.08秒, 记录数: 260
2025-12-18 14:55:08,153 - INFO - 成功获取300402的K线数据，耗时: 0.08秒, 记录数: 264
2025-12-18 14:55:08,341 - INFO - 成功获取300848的K线数据，耗时: 0.07秒, 记录数: 264
2025-12-18 14:55:08,421 - INFO - 成功获取300455的K线数据，耗时: 0.06秒, 记录数: 264
